BARCODE,STOCK_CODE,COLOUR_CODE,SIZE_CODE,STOCK_DESCRIPTION,LABEL_NAME,CATEGORY_NAME,PRODUCT_TYPE,Attribute,SEASON_NAME,COLOUR_DESCRIPTION,RETAIL_PRICE,SOH
9333331748114,GABBY-P,BLUM,6Ω,GABBY PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE/MULTI,149.95,2
9333331748138,GABBY-P,BLUM,7Ω,GABBY PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE/MULTI,149.95,0
9333331748152,GABBY-P,BLUM,8Ω,GABBY PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE/MULTI,149.95,1
9333331748176,GABBY-P,BLUM,9Ω,GABBY PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE/MULTI,149.95,0
9333331747995,ENERGY-,GREY,6,ENERGY PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,GREY,129.95,0
9333331748015,ENERGY-,GREY,7,ENERGY PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,GREY,129.95,0
9333331748039,ENERGY-,GREY,8,ENERGY PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,GREY,129.95,0
9333331748053,ENERGY-,GREY,9,ENERGY PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,GREY,129.95,0
9333331748077,ENERGY-,GREY,10,ENERGY PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,GREY,129.95,0
9333331748084,ENERGY-,GREY,11,ENERGY PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,GREY,129.95,0
9333331748008,ENERGY-,GREY,6Ω,ENERGY PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,GREY,129.95,0
9333331748022,ENERGY-,GREY,7Ω,ENERGY PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,GREY,129.95,0
9333331748046,ENERGY-,GREY,8Ω,ENERGY PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,GREY,129.95,0
9333331748060,ENERGY-,GREY,9Ω,ENERGY PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,GREY,129.95,0
9333331748305,CHRISTINE,ALPC,12,CHRISTINE PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,ALPACA,139.95,0
9333331748411,CHRISTINE,NCKL,12,CHRISTINE PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,NICKEL,139.95,0
9333331748091,ENERGY-,GREY,12,ENERGY PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,GREY,129.95,0
9333331748565,DEBRA,BLK,6,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLACK,129.95,0
9333331748589,DEBRA,BLK,7,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLACK,129.95,1
9333331748602,DEBRA,BLK,8,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLACK,129.95,0
9333331722916,HARPER-P,BLK,9,HARPER PLANET SHOES,PLANET SHOES,WOMENS,BOOTS,,WINTER 2019,BLACK,199.95,0
9333331748626,DEBRA,BLK,9,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLACK,129.95,0
9333331748640,DEBRA,BLK,10,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLACK,129.95,1
9333331748657,DEBRA,BLK,11,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLACK,129.95,0
9333331748572,DEBRA,BLK,6Ω,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLACK,129.95,0
9333331748596,DEBRA,BLK,7Ω,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLACK,129.95,0
9333331748619,DEBRA,BLK,8Ω,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLACK,129.95,0
9333331748633,DEBRA,BLK,9Ω,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLACK,129.95,0
9333331722923,HARPER-P,BLK,9Ω,HARPER PLANET SHOES,PLANET SHOES,WOMENS,BOOTS,,WINTER 2019,BLACK,199.95,1
9333331748763,ALEX-P,BLUE,6,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLUE,139.95,0
9333331748787,ALEX-P,BLUE,7,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLUE,139.95,0
9333331748800,ALEX-P,BLUE,8,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLUE,139.95,0
9333331748664,DEBRA,PLAT,6,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,PLATINUM,129.95,0
9333331748688,DEBRA,PLAT,7,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,PLATINUM,129.95,0
9333331748701,DEBRA,PLAT,8,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,PLATINUM,129.95,0
9333331748725,DEBRA,PLAT,9,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,PLATINUM,129.95,0
9333331748749,DEBRA,PLAT,10,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,PLATINUM,129.95,1
9333331748671,DEBRA,PLAT,6Ω,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,PLATINUM,129.95,1
9333331748695,DEBRA,PLAT,7Ω,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,PLATINUM,129.95,1
9333331748718,DEBRA,PLAT,8Ω,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,PLATINUM,129.95,0
9333331748732,DEBRA,PLAT,9Ω,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,PLATINUM,129.95,1
9333331748770,ALEX-P,BLUE,6Ω,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLUE,139.95,0
9333331748794,ALEX-P,BLUE,7Ω,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLUE,139.95,0
9333331748817,ALEX-P,BLUE,8Ω,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLUE,139.95,0
9333331748756,DEBRA,PLAT,11,DEBRA PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,PLATINUM,129.95,0
9333331722985,TATUM-,BLK,6,TATUM PLANET SHOES,PLANET SHOES,WOMENS,BOOTS,,WINTER 2019,BLACK,199.95,0
9333331832714,BELLA-,BLK,6,BELLA PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,BLACK,129.95,0
9333331723005,TATUM-,BLK,7,TATUM PLANET SHOES,PLANET SHOES,WOMENS,BOOTS,,WINTER 2019,BLACK,199.95,0
9333331723029,TATUM-,BLK,8,TATUM PLANET SHOES,PLANET SHOES,WOMENS,BOOTS,,WINTER 2019,BLACK,199.95,1
9333331723043,TATUM-,BLK,9,TATUM PLANET SHOES,PLANET SHOES,WOMENS,BOOTS,,WINTER 2019,BLACK,199.95,0
9333331723067,TATUM-,BLK,10,TATUM PLANET SHOES,PLANET SHOES,WOMENS,BOOTS,,WINTER 2019,BLACK,199.95,0
9333331722930,HARPER-P,BLK,10,HARPER PLANET SHOES,PLANET SHOES,WOMENS,BOOTS,,WINTER 2019,BLACK,199.95,1
9333331723081,TATUM-,BLK,11,TATUM PLANET SHOES,PLANET SHOES,WOMENS,BOOTS,,WINTER 2019,BLACK,199.95,0
9333331723012,TATUM-,BLK,7Ω,TATUM PLANET SHOES,PLANET SHOES,WOMENS,BOOTS,,WINTER 2019,BLACK,199.95,0
9333331723036,TATUM-,BLK,8Ω,TATUM PLANET SHOES,PLANET SHOES,WOMENS,BOOTS,,WINTER 2019,BLACK,199.95,1
9333331723050,TATUM-,BLK,9Ω,TATUM PLANET SHOES,PLANET SHOES,WOMENS,BOOTS,,WINTER 2019,BLACK,199.95,0
9333331748961,ABBY-P,BLUE,6,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,0
9333331748985,ABBY-P,BLUE,7,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,0
9333331749005,ABBY-P,BLUE,8,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,0
9333331749029,ABBY-P,BLUE,9,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,0
9333331748824,ALEX-P,BLUE,9,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLUE,139.95,0
9333331748848,ALEX-P,BLUE,10,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLUE,139.95,0
9333331748855,ALEX-P,BLUE,11,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLUE,139.95,0
9333331748978,ABBY-P,BLUE,6Ω,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,0
9333331748992,ABBY-P,BLUE,7Ω,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,0
9333331749012,ABBY-P,BLUE,8Ω,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,0
9333331749036,ABBY-P,BLUE,9Ω,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,0
9333331748862,ALEX-P,SUNT,6,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SUNTAN,139.95,0
9333331748886,ALEX-P,SUNT,7,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SUNTAN,139.95,0
9333331748909,ALEX-P,SUNT,8,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SUNTAN,139.95,0
9333331748923,ALEX-P,SUNT,9,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SUNTAN,139.95,0
9333331748947,ALEX-P,SUNT,10,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SUNTAN,139.95,0
9333331748954,ALEX-P,SUNT,11,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SUNTAN,139.95,0
9333331748879,ALEX-P,SUNT,6Ω,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SUNTAN,139.95,0
9333331748893,ALEX-P,SUNT,7Ω,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SUNTAN,139.95,0
9333331748916,ALEX-P,SUNT,8Ω,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SUNTAN,139.95,0
9333331748930,ALEX-P,SUNT,9Ω,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SUNTAN,139.95,0
9333331722992,TATUM-,BLK,6Ω,TATUM PLANET SHOES,PLANET SHOES,WOMENS,BOOTS,,WINTER 2019,BLACK,199.95,0
9333331723074,TATUM-,BLK,10Ω,TATUM PLANET SHOES,PLANET SHOES,WOMENS,BOOTS,,WINTER 2019,BLACK,199.95,0
9333331722961,HARPER-P,BLK,11Ω,HARPER PLANET SHOES,PLANET SHOES,WOMENS,BOOTS,,WINTER 2019,BLACK,199.95,0
9333331722954,HARPER-P,BLK,11,HARPER PLANET SHOES,PLANET SHOES,WOMENS,BOOTS,,WINTER 2019,BLACK,199.95,0
9333331722947,HARPER-P,BLK,10Ω,HARPER PLANET SHOES,PLANET SHOES,WOMENS,BOOTS,,WINTER 2019,BLACK,199.95,0
9333331722978,HARPER-P,BLK,12,HARPER PLANET SHOES,PLANET SHOES,WOMENS,BOOTS,,WINTER 2019,BLACK,199.95,0
9333331832707,BELLA-,BLK,5,BELLA PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,BLACK,129.95,0
9333331748831,ALEX-P,BLUE,9Ω,ALEX PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,BLUE,139.95,0
9333331832721,BELLA-,BLK,7,BELLA PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,BLACK,129.95,1
9333331832738,BELLA-,BLK,8,BELLA PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,BLACK,129.95,0
9333331832745,BELLA-,BLK,9,BELLA PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,BLACK,129.95,1
9333331832752,BELLA-,BLK,10,BELLA PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,BLACK,129.95,0
9333331832769,BELLA-,BLK,11,BELLA PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,BLACK,129.95,0
9333331749043,ABBY-P,BLUE,10,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,0
9333331749050,ABBY-P,BLUE,11,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,0
9333331749067,ABBY-P,BLUS,6,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUSH,139.95,0
9333331749081,ABBY-P,BLUS,7,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUSH,139.95,0
9333331749104,ABBY-P,BLUS,8,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUSH,139.95,0
9333331749128,ABBY-P,BLUS,9,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUSH,139.95,0
9333331749142,ABBY-P,BLUS,10,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUSH,139.95,0
9333331749159,ABBY-P,BLUS,11,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUSH,139.95,0
9333331749074,ABBY-P,BLUS,6Ω,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUSH,139.95,0
9333331749098,ABBY-P,BLUS,7Ω,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUSH,139.95,0
9333331749111,ABBY-P,BLUS,8Ω,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUSH,139.95,0
9333331749135,ABBY-P,BLUS,9Ω,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUSH,139.95,0
9333331749166,ABBY-P,SUNT,6,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,SUNTAN,139.95,0
9333331832783,BELLA-,HONY,6,BELLA PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,HONEY,129.95,0
9333331832776,BELLA-,HONY,5,BELLA PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,HONEY,129.95,0
9333331832943,TWEET,ALPC,6,TWEET PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,ALPACA,149.95,0
9333331832967,TWEET,ALPC,7,TWEET PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,ALPACA,149.95,3
9333331832950,TWEET,ALPC,6Ω,TWEET PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,ALPACA,149.95,0
9333331832974,TWEET,ALPC,7Ω,TWEET PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,ALPACA,149.95,3
9333331749265,AMY,BLUE,6,AMY2 PLANET SHOE,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,BLUE,159.95,1
9333331749289,AMY,BLUE,7,AMY2 PLANET SHOE,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,BLUE,159.95,1
9333331749302,AMY,BLUE,8,AMY2 PLANET SHOE,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,BLUE,159.95,1
9333331749326,AMY,BLUE,9,AMY2 PLANET SHOE,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,BLUE,159.95,0
9333331749340,AMY,BLUE,10,AMY2 PLANET SHOE,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,BLUE,159.95,0
9333331749357,AMY,BLUE,11,AMY2 PLANET SHOE,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,BLUE,159.95,0
9333331749272,AMY,BLUE,6Ω,AMY2 PLANET SHOE,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,BLUE,159.95,1
9333331749296,AMY,BLUE,7Ω,AMY2 PLANET SHOE,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,BLUE,159.95,3
9333331749319,AMY,BLUE,8Ω,AMY2 PLANET SHOE,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,BLUE,159.95,3
9333331749333,AMY,BLUE,9Ω,AMY2 PLANET SHOE,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,BLUE,159.95,0
9333331832844,LIGHT,AMBR,6,LIGHT PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,AMBER,149.95,0
9333331832868,LIGHT,AMBR,7,LIGHT PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,AMBER,149.95,2
9333331832882,LIGHT,AMBR,8,LIGHT PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,AMBER,149.95,3
9333331832905,LIGHT,AMBR,9,LIGHT PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,AMBER,149.95,4
9333331832929,LIGHT,AMBR,10,LIGHT PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,AMBER,149.95,2
9333331832936,LIGHT,AMBR,11,LIGHT PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,AMBER,149.95,1
9333331832851,LIGHT,AMBR,6Ω,LIGHT PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,AMBER,149.95,1
9333331832875,LIGHT,AMBR,7Ω,LIGHT PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,AMBER,149.95,3
9333331832899,LIGHT,AMBR,8Ω,LIGHT PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,AMBER,149.95,2
9333331832912,LIGHT,AMBR,9Ω,LIGHT PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,AMBER,149.95,1
9333331749364,AMY,SUNT,6,AMY2 PLANET SHOE,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,SUNTAN,159.95,0
9333331749180,ABBY-P,SUNT,7,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,SUNTAN,139.95,0
9333331749388,AMY,SUNT,7,AMY2 PLANET SHOE,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,SUNTAN,159.95,0
9333331749203,ABBY-P,SUNT,8,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,SUNTAN,139.95,0
9333331749401,AMY,SUNT,8,AMY2 PLANET SHOE,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,SUNTAN,159.95,0
9333331749227,ABBY-P,SUNT,9,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,SUNTAN,139.95,0
9333331749425,AMY,SUNT,9,AMY2 PLANET SHOE,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,SUNTAN,159.95,0
9333331749241,ABBY-P,SUNT,10,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,SUNTAN,139.95,0
9333331749258,ABBY-P,SUNT,11,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,SUNTAN,139.95,0
9333331749173,ABBY-P,SUNT,6Ω,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,SUNTAN,139.95,0
9333331749197,ABBY-P,SUNT,7Ω,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,SUNTAN,139.95,0
9333331749210,ABBY-P,SUNT,8Ω,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,SUNTAN,139.95,0
9333331749234,ABBY-P,SUNT,9Ω,ABBY PLANET SHOE,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,SUNTAN,139.95,0
9333331832790,BELLA-,HONY,7,BELLA PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,HONEY,129.95,2
9333331832806,BELLA-,HONY,8,BELLA PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,HONEY,129.95,2
9333331832813,BELLA-,HONY,9,BELLA PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,HONEY,129.95,1
9333331832820,BELLA-,HONY,10,BELLA PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,HONEY,129.95,1
9333331832837,BELLA-,HONY,11,BELLA PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,HONEY,129.95,0
9333331749371,AMY,SUNT,6Ω,AMY2 PLANET SHOE,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,SUNTAN,159.95,0
9333331749432,AMY,SUNT,9Ω,AMY2 PLANET SHOE,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,SUNTAN,159.95,0
9333331749395,AMY,SUNT,7Ω,AMY2 PLANET SHOE,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,SUNTAN,159.95,0
9333331749418,AMY,SUNT,8Ω,AMY2 PLANET SHOE,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2020,SUNTAN,159.95,0
9333331749869,LAUREN,BLK,6,LAUREN PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLACK,139.95,0
9333331749883,LAUREN,BLK,7,LAUREN PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLACK,139.95,0
9333331749906,LAUREN,BLK,8,LAUREN PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLACK,139.95,0
9333331749876,LAUREN,BLK,6Ω,LAUREN PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLACK,139.95,1
9333331749890,LAUREN,BLK,7Ω,LAUREN PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLACK,139.95,0
9333331749913,LAUREN,BLK,8Ω,LAUREN PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLACK,139.95,0
9333331832981,TWEET,ALPC,8,TWEET PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,ALPACA,149.95,4
9333331833001,TWEET,ALPC,9,TWEET PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,ALPACA,149.95,3
9333331833025,TWEET,ALPC,10,TWEET PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,ALPACA,149.95,3
9333331833032,TWEET,ALPC,11,TWEET PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,ALPACA,149.95,1
9333331832998,TWEET,ALPC,8Ω,TWEET PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,ALPACA,149.95,3
9333331833018,TWEET,ALPC,9Ω,TWEET PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2020,ALPACA,149.95,0
9333331749661,LORI,SAGE,6,LORI PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SAGE,139.95,0
9333331749685,LORI,SAGE,7,LORI PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SAGE,139.95,0
9333331749708,LORI,SAGE,8,LORI PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SAGE,139.95,0
9333331749722,LORI,SAGE,9,LORI PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SAGE,139.95,2
9333331749746,LORI,SAGE,10,LORI PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SAGE,139.95,0
9333331749753,LORI,SAGE,11,LORI PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SAGE,139.95,1
9333331749678,LORI,SAGE,6Ω,LORI PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SAGE,139.95,1
9333331749692,LORI,SAGE,7Ω,LORI PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SAGE,139.95,0
9333331749715,LORI,SAGE,8Ω,LORI PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SAGE,139.95,1
9333331749739,LORI,SAGE,9Ω,LORI PLANET SHOES,PLANET SHOES,WOMENS,CASUAL,,SUMMER 2019,SAGE,139.95,2
9333331749463,LINSEY,BLUE,6,LINSEY PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,0
9333331749487,LINSEY,BLUE,7,LINSEY PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,1
9333331749500,LINSEY,BLUE,8,LINSEY PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,2
9333331749524,LINSEY,BLUE,9,LINSEY PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,1
9333331749548,LINSEY,BLUE,10,LINSEY PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,0
9333331749555,LINSEY,BLUE,11,LINSEY PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,0
9333331749470,LINSEY,BLUE,6Ω,LINSEY PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,0
9333331749494,LINSEY,BLUE,7Ω,LINSEY PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,1
9333331749517,LINSEY,BLUE,8Ω,LINSEY PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,0
9333331749531,LINSEY,BLUE,9Ω,LINSEY PLANET SHOES,PLANET SHOES,WOMENS,SANDALS,,SUMMER 2019,BLUE,139.95,0
